,lm_tone_mdna,sim_mdna
2017,-0.28005865102639294,
2018,0.22500000000000003,0.059677419354838716
2019,0.020894428152492667,-0.19684750733137826
2020,0.09127565982404691,-0.2969208211143695
2021,0.04252199413489736,-0.09233870967741936
2022,-0.11950146627565982,-0.03519061583577712
2023,0.20857771260997066,-0.1946480938416422
2024,-0.19838709677419356,0.04879032258064517
2025,-0.08577712609970674,-0.032991202346041054
2026,-0.2976923076923077,-0.021538461538461538
